epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.037972044199705124,0.6156505942344666,0.00781977828592062,5.321436405181885,0.13636364042758942,0.0009388691978529096,0.030050083994865417,0.6547456383705139,0.0023827068507671356,5.081421375274658,0.0,0.0
1,0.06457333266735077,0.6839014887809753,0.01095547340810299,4.9617462158203125,0.26923078298568726,0.0014604631578549743,0.049248747527599335,0.6720656156539917,0.003313719527795911,4.985341548919678,0.0,0.0
2,0.07104109972715378,0.7125757336616516,0.013301306404173374,4.802890777587891,0.43939393758773804,0.00302524515427649,0.08597663044929504,0.7486257553100586,0.008282673545181751,4.628267765045166,0.0,0.0
3,0.080742746591568,0.7382885813713074,0.017139965668320656,4.687751293182373,0.28787878155708313,0.001982057234272361,0.09432387351989746,0.7736852765083313,0.014680862426757812,4.535430431365967,0.0,0.0
4,0.08522845804691315,0.7539628148078918,0.01777997985482216,4.608679294586182,0.3285714387893677,0.002399332355707884,0.11602671444416046,0.7885791063308716,0.016544213518500328,4.431914329528809,0.0,0.0
5,0.08950553089380264,0.7626885175704956,0.020911334082484245,4.5553388595581055,0.36781609058380127,0.0033382014371454716,0.11018364131450653,0.7836063504219055,0.02147037908434868,4.441556930541992,0.3636363744735718,0.003338898066431284
6,0.09670352935791016,0.7729520797729492,0.023362988606095314,4.4907660484313965,0.4791666567325592,0.004798664711415768,0.10934891551733017,0.772497832775116,0.023010825738310814,4.462985038757324,0.5,0.002504173666238785
7,0.10014604777097702,0.7843804359436035,0.0268885288387537,4.434633731842041,0.5925925970077515,0.005007302388548851,0.13355593383312225,0.8070774078369141,0.03297168016433716,4.313257694244385,1.0,0.001669449033215642
8,0.10640517622232437,0.7915164232254028,0.03010348044335842,4.382260799407959,0.5769230723381042,0.007823909632861614,0.1368948221206665,0.812709629535675,0.037719689309597015,4.217080116271973,0.800000011920929,0.003338898066431284
9,0.1082829162478447,0.7990117073059082,0.029824774712324142,4.330620288848877,0.6223776340484619,0.009284373372793198,0.14273789525032043,0.8120880126953125,0.041674770414829254,4.2323784828186035,0.5,0.000834724516607821
