epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.03192155063152313,0.6139591336250305,0.008777436800301075,5.344753265380859,0.25,0.0014604631578549743,0.03505843132734299,0.6588322520256042,0.002517071319743991,5.053281307220459,0.0,0.0
1,0.05914875864982605,0.6809638738632202,0.009815651923418045,4.976572513580322,0.24193547666072845,0.001564781996421516,0.0609348900616169,0.6906883716583252,0.0039300029166042805,4.903051376342773,0.0,0.0
2,0.06446901708841324,0.7124437689781189,0.01074166689068079,4.809180736541748,0.41791045665740967,0.0029209263157099485,0.08430717885494232,0.7431265711784363,0.007744279224425554,4.664333820343018,0.5,0.000834724516607821
3,0.07406634837388992,0.734610378742218,0.01591643877327442,4.708642959594727,0.2539682686328888,0.0016691007185727358,0.10350584238767624,0.7709398865699768,0.014160055667161942,4.491832733154297,0.5,0.002504173666238785
4,0.0839766338467598,0.7516379356384277,0.017281191423535347,4.618253707885742,0.3709677457809448,0.002399332355707884,0.10100167244672775,0.7768569588661194,0.01456291601061821,4.480571746826172,0.5,0.002504173666238785
5,0.08919256925582886,0.7604566216468811,0.020587028935551643,4.554559707641602,0.43478259444236755,0.003129563992843032,0.10100167244672775,0.7950093746185303,0.014273818582296371,4.395009994506836,0.5,0.002504173666238785
6,0.0932610034942627,0.7717081308364868,0.02243923209607601,4.500421524047852,0.42105263471603394,0.0033382014371454716,0.11435726284980774,0.7991570830345154,0.025006895884871483,4.3478569984436035,1.0,0.000834724516607821
7,0.09785103052854538,0.7816932201385498,0.02662370726466179,4.443620681762695,0.4054054021835327,0.003129563992843032,0.12103506177663803,0.8031714558601379,0.024947308003902435,4.295027256011963,0.7647058963775635,0.010851418599486351
8,0.10348425060510635,0.7873552441596985,0.0295371413230896,4.401846885681152,0.4146341383457184,0.003546839114278555,0.11769615858793259,0.7962425351142883,0.021446852013468742,4.327821254730225,0.75,0.002504173666238785
9,0.10713540762662888,0.7956945300102234,0.030265510082244873,4.354272842407227,0.5495495200157166,0.0063634468242526054,0.10601001977920532,0.8030232191085815,0.022723760455846786,4.303267955780029,0.6666666865348816,0.001669449033215642
