epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.032964739948511124,0.6122561693191528,0.007161668036133051,5.345031261444092,0.1071428582072258,0.0006259127985686064,0.03088480792939663,0.6484766006469727,0.0017236024141311646,5.092885494232178,0.0,0.0
1,0.05685374513268471,0.6836906671524048,0.009364177472889423,4.959841251373291,0.234375,0.001564781996421516,0.038397327065467834,0.6777268648147583,0.0016727757174521685,4.969254016876221,0.0,0.0
2,0.0664510726928711,0.7149696350097656,0.011469793505966663,4.806828498840332,0.3484848439693451,0.002399332355707884,0.09181969612836838,0.7345312237739563,0.009022645652294159,4.706698894500732,0.0,0.0
3,0.07437930256128311,0.7341423034667969,0.014273044653236866,4.711082935333252,0.2978723347187042,0.0014604631578549743,0.07345575839281082,0.7601895928382874,0.00862155295908451,4.6131391525268555,0.75,0.002504173666238785
4,0.08272480964660645,0.7456713914871216,0.018337925896048546,4.649603843688965,0.36231884360313416,0.002607970032840967,0.10601001977920532,0.7753909230232239,0.01628240942955017,4.515929222106934,0.0,0.0
5,0.085750050842762,0.7564272284507751,0.018550056964159012,4.587597846984863,0.4000000059604645,0.002295013517141342,0.10100167244672775,0.776919960975647,0.01772664673626423,4.480128765106201,0.0,0.0
6,0.08929689228534698,0.7686223983764648,0.02091565541923046,4.530641078948975,0.47826087474823,0.0034425202757120132,0.08096828311681747,0.7701675295829773,0.01534515805542469,4.538327217102051,1.0,0.000834724516607821
7,0.09430419653654099,0.7753393650054932,0.02496992237865925,4.478609561920166,0.5362318754196167,0.00385979562997818,0.11268781125545502,0.7958813905715942,0.023507682606577873,4.332022190093994,1.0,0.000834724516607821
8,0.10275401920080185,0.7855274677276611,0.02781842276453972,4.42263650894165,0.5652173757553101,0.00542457727715373,0.11769615858793259,0.8017542958259583,0.023850301280617714,4.346848964691162,0.0,0.0
9,0.10139787197113037,0.7897881269454956,0.029950955882668495,4.390332221984863,0.6173912882804871,0.007406634744256735,0.08347245305776596,0.7530373334884644,0.01509430818259716,4.593627452850342,0.0,0.0
