epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.015325907617807388,0.5711154341697693,0.011918243020772934,5.336354732513428,0.13333334028720856,8.25082533992827e-05,0.05091819539666176,0.7070502042770386,0.017308777198195457,4.924921035766602,0.0,0.0
1,0.032714519649744034,0.6647826433181763,0.021916821599006653,5.0143914222717285,0.25,8.25082533992827e-05,0.06844741106033325,0.7601127624511719,0.03401457518339157,4.698686599731445,0.5,0.000834724516607821
2,0.04513201490044594,0.7111746668815613,0.02980402670800686,4.849672317504883,0.5,0.00047442244249396026,0.08347245305776596,0.7736948132514954,0.04046804457902908,4.586519718170166,0.0,0.0
3,0.05381600558757782,0.7332022786140442,0.03613777086138725,4.75285005569458,0.46052631735801697,0.0007219471735879779,0.10267111659049988,0.7880150675773621,0.055849164724349976,4.4844255447387695,0.0,0.0
4,0.06268564611673355,0.7478082776069641,0.04224542900919914,4.681216239929199,0.49572649598121643,0.0011963696451857686,0.10183639079332352,0.7931736707687378,0.0474994033575058,4.460086345672607,1.0,0.000834724516607821
5,0.06881187856197357,0.7605642080307007,0.04660646617412567,4.615140914916992,0.5375000238418579,0.0017739273607730865,0.11602671444416046,0.8062072992324829,0.0696372538805008,4.358610153198242,1.0,0.000834724516607821
6,0.07537128776311874,0.7710897922515869,0.05183878540992737,4.5556159019470215,0.5860465168952942,0.0025990100111812353,0.11185308545827866,0.7972677946090698,0.06606241315603256,4.357420921325684,1.0,0.003338898066431284
7,0.07891914248466492,0.7774617075920105,0.05477828159928322,4.515648365020752,0.6037036776542664,0.0033622111659497023,0.11769615858793259,0.8166525959968567,0.07600894570350647,4.2379889488220215,1.0,0.00417362293228507
8,0.08556105941534042,0.7848418951034546,0.06077844649553299,4.467515468597412,0.6428571343421936,0.004826732445508242,0.1218697801232338,0.8150796890258789,0.06643317639827728,4.247681140899658,1.0,0.003338898066431284
9,0.08826319873332977,0.7891294360160828,0.06307969242334366,4.438847541809082,0.6361607313156128,0.005878712981939316,0.139398992061615,0.8376211524009705,0.0856010764837265,4.116425514221191,1.0,0.00500834733247757
