epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.005239273887127638,0.5085508823394775,0.0047492412850260735,5.377603054046631,0.0,0.0,0.006677796132862568,0.5261030197143555,0.001147478586062789,5.309634208679199,0.0,0.0
1,0.008292078971862793,0.5360167622566223,0.006385550834238529,5.32375955581665,0.0,0.0,0.006677796132862568,0.5583580732345581,0.0008429843583144248,5.270345687866211,0.0,0.0
2,0.008972772397100925,0.5501094460487366,0.006804883945733309,5.299001693725586,0.0,0.0,0.01585976593196392,0.5738050937652588,0.0016353250248357654,5.243515968322754,0.0,0.0
3,0.007590759079903364,0.556948721408844,0.005510187242180109,5.282503128051758,0.0,0.0,0.006677796132862568,0.5713014006614685,0.00027348456205800176,5.2401123046875,0.0,0.0
4,0.008457095362246037,0.5600185394287109,0.006123039405792952,5.272290229797363,0.0,0.0,0.00417362293228507,0.5667024254798889,0.0020393317099660635,5.252727031707764,0.0,0.0
5,0.009570957161486149,0.5661337375640869,0.006643400527536869,5.261682987213135,0.0,0.0,0.013355592265725136,0.5682029128074646,0.000900978862773627,5.242121696472168,0.0,0.0
6,0.009962871670722961,0.5675119757652283,0.006865413393825293,5.257536888122559,0.0,0.0,0.013355592265725136,0.571103572845459,0.0019444562494754791,5.228107929229736,0.0,0.0
7,0.010684818029403687,0.5688625574111938,0.0073270429857075214,5.251451015472412,0.0,0.0,0.00500834733247757,0.5753705501556396,0.0028600015211850405,5.2379350662231445,0.0,0.0
8,0.010107261128723621,0.572815477848053,0.006593814119696617,5.2452497482299805,0.0,0.0,0.00834724586457014,0.5709354877471924,0.0007974217878654599,5.228760719299316,0.0,0.0
9,0.010664191097021103,0.5727890133857727,0.0066852327436208725,5.243600845336914,0.0,0.0,0.02003338932991028,0.5817317366600037,0.0037907343357801437,5.215513706207275,0.0,0.0
10,0.01093234308063984,0.5765479803085327,0.007094662170857191,5.2374982833862305,0.0,0.0,0.02086811326444149,0.5764939188957214,0.00337828416377306,5.216989517211914,0.0,0.0
11,0.011509900912642479,0.5762881636619568,0.007129891309887171,5.234707355499268,0.0,0.0,0.013355592265725136,0.5807018280029297,0.001091299345716834,5.232585906982422,0.0,0.0
12,0.011736799031496048,0.5792772173881531,0.007525713182985783,5.230058670043945,0.0,0.0,0.02086811326444149,0.5833725929260254,0.004087644163519144,5.20872163772583,0.0,0.0
13,0.012561880983412266,0.580661952495575,0.007507906761020422,5.226454734802246,0.0,0.0,0.019198663532733917,0.585640549659729,0.004519542213529348,5.207175254821777,0.0,0.0
14,0.012665016576647758,0.5809741020202637,0.007265150547027588,5.222906112670898,0.0,0.0,0.011686143465340137,0.5903785228729248,0.003910410683602095,5.20133638381958,0.0,0.0
15,0.012169967405498028,0.5846543312072754,0.006917819380760193,5.219303607940674,0.0,0.0,0.021702837198972702,0.5869831442832947,0.0040023731999099255,5.191513538360596,0.0,0.0
16,0.013696369715034962,0.5859737992286682,0.007526555098593235,5.214714050292969,0.0,0.0,0.018363939598202705,0.5870674252510071,0.004023416433483362,5.194931507110596,0.0,0.0
17,0.012974422425031662,0.5867102742195129,0.007099748123437166,5.211664199829102,0.0,0.0,0.02086811326444149,0.5973763465881348,0.0036730056162923574,5.189797401428223,0.0,0.0
18,0.013923266902565956,0.588506281375885,0.007620796095579863,5.209616661071777,0.0,0.0,0.017529215663671494,0.5939065217971802,0.0028447997756302357,5.191867828369141,0.0,0.0
19,0.013716996647417545,0.5911502838134766,0.007252081762999296,5.203856945037842,0.0,0.0,0.009181969799101353,0.5886622071266174,0.00423430185765028,5.191986560821533,0.0,0.0
20,0.013902639970183372,0.5908786654472351,0.007012468762695789,5.205599308013916,0.0,0.0,0.012520868331193924,0.6027204990386963,0.002824392169713974,5.177769660949707,0.0,0.0
21,0.013923266902565956,0.5914468765258789,0.0071500008925795555,5.202424049377441,0.0,0.0,0.02086811326444149,0.6010125279426575,0.0026566351298242807,5.180552959442139,0.0,0.0
22,0.014067656360566616,0.5943403840065002,0.007138681132346392,5.198988914489746,0.5,2.0627063349820673e-05,0.021702837198972702,0.6050005555152893,0.0025222974363714457,5.171611309051514,0.0,0.0
23,0.015140264295041561,0.5935643315315247,0.007857182063162327,5.198777675628662,0.0,0.0,0.019198663532733917,0.603388786315918,0.0032695599365979433,5.167888164520264,0.0,0.0
24,0.014851485379040241,0.5956560969352722,0.007374845445156097,5.192826747894287,0.0,0.0,0.012520868331193924,0.6000993251800537,0.0026588256005197763,5.181797027587891,0.0,0.0
25,0.014500824734568596,0.5956624746322632,0.007164777722209692,5.192229747772217,1.0,2.0627063349820673e-05,0.01585976593196392,0.5894633531570435,0.0034739847760647535,5.192022323608398,0.0,0.0
26,0.015367161482572556,0.5975498557090759,0.007613096386194229,5.189765453338623,0.3333333432674408,2.0627063349820673e-05,0.005843071732670069,0.5991796851158142,0.002929747337475419,5.186675071716309,0.0,0.0
