epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.05101189389824867,0.646846354007721,0.008396993391215801,5.386475563049316,0.2631579041481018,0.0010431880364194512,0.03505843132734299,0.6468225717544556,0.0021811071783304214,5.427096366882324,0.0,0.0
1,0.07980388402938843,0.7280521392822266,0.013988506980240345,4.953353404998779,0.4000000059604645,0.003129563992843032,0.060100167989730835,0.6859573125839233,0.006589724216610193,5.140410423278809,0.0,0.0
2,0.09138327091932297,0.7645688652992249,0.019695987924933434,4.727594375610352,0.5121951103210449,0.004381389357149601,0.10100167244672775,0.7700223922729492,0.014241965487599373,4.694109916687012,0.5,0.000834724516607821
3,0.10317128896713257,0.7813606858253479,0.02639337256550789,4.58162784576416,0.5752212405204773,0.006780721712857485,0.10767946392297745,0.7662001252174377,0.022672051563858986,4.615204334259033,0.3076923191547394,0.003338898066431284
4,0.11412476748228073,0.798516035079956,0.03226650133728981,4.446206569671631,0.585185170173645,0.008241184987127781,0.10601001977920532,0.7837395071983337,0.025105660781264305,4.581976413726807,0.3333333432674408,0.000834724516607821
5,0.12215731292963028,0.8103165626525879,0.040413737297058105,4.350398540496826,0.6666666865348816,0.013144169002771378,0.13856427371501923,0.8103077411651611,0.036082737147808075,4.321473121643066,0.6666666865348816,0.00834724586457014
6,0.12966826558113098,0.8206722140312195,0.0476936474442482,4.259483814239502,0.7142857313156128,0.016169413924217224,0.14524206519126892,0.8135868310928345,0.05089733749628067,4.286622047424316,0.699999988079071,0.005843071732670069
7,0.13884831964969635,0.8293590545654297,0.05237613990902901,4.191592693328857,0.7226027250289917,0.02201126702129841,0.15692821145057678,0.8245639204978943,0.054239507764577866,4.208981513977051,0.6470588445663452,0.018363939598202705
8,0.14375130832195282,0.8364241719245911,0.05757490172982216,4.126543045043945,0.7225610017776489,0.024723555892705917,0.1544240415096283,0.830357551574707,0.0542973168194294,4.177717685699463,0.9655172228813171,0.023372286930680275
9,0.1515752077102661,0.8432695269584656,0.0605098195374012,4.073482036590576,0.7253086566925049,0.02451491728425026,0.16777963936328888,0.8208967447280884,0.057274557650089264,4.1737895011901855,0.9166666865348816,0.009181969799101353
