epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.05247235670685768,0.6556631326675415,0.009032263420522213,5.350723743438721,0.25,0.0007302315789274871,0.024207010865211487,0.6294835805892944,0.00024332939938176423,5.634706020355225,0.0,0.0
1,0.0804297924041748,0.7297391891479492,0.013786477968096733,4.962952136993408,0.2698412835597992,0.0017734195571392775,0.03589315339922905,0.6521446704864502,0.0033803798723965883,5.524327278137207,0.0,0.0
2,0.08627164363861084,0.7558836936950684,0.019773826003074646,4.77891731262207,0.4736842215061188,0.0037554767914116383,0.07429048418998718,0.7126981616020203,0.011626919731497765,4.941732883453369,0.0,0.0
3,0.09847694635391235,0.7782223224639893,0.023615771904587746,4.624244689941406,0.47311827540397644,0.004590027034282684,0.11185308545827866,0.7827829122543335,0.023899072781205177,4.588071823120117,0.0,0.0
4,0.11016064882278442,0.7859169840812683,0.031082848086953163,4.5205183029174805,0.6525423526763916,0.008032547309994698,0.1151919886469841,0.7983787059783936,0.028806626796722412,4.448263168334961,0.0,0.0
5,0.11464636027812958,0.7989469170570374,0.03455570712685585,4.428915977478027,0.6111111044883728,0.01032756082713604,0.11185308545827866,0.7945915460586548,0.032702699303627014,4.45708703994751,0.0,0.0
6,0.12226162850856781,0.8098392486572266,0.04004094749689102,4.345043182373047,0.6132596731185913,0.01157938688993454,0.08013355731964111,0.7318178415298462,0.02196766808629036,4.878286361694336,0.8333333134651184,0.00834724586457014
7,0.132589191198349,0.8200924396514893,0.04923494905233383,4.261495113372803,0.6878048777580261,0.01470895018428564,0.14273789525032043,0.8137471675872803,0.04552805423736572,4.266622543334961,0.9523809552192688,0.01669449172914028
8,0.134049654006958,0.8298563361167908,0.047858111560344696,4.197607517242432,0.7528957724571228,0.020342165604233742,0.11018364131450653,0.7682919502258301,0.02695331908762455,4.53869104385376,1.0,0.00834724586457014
9,0.14302107691764832,0.8312944769859314,0.05669168010354042,4.152939319610596,0.7338129281997681,0.021281035616993904,0.09933222085237503,0.7872171401977539,0.028650790452957153,4.507826805114746,0.5,0.003338898066431284
10,0.14646358788013458,0.8411650657653809,0.057061489671468735,4.084149360656738,0.7671641707420349,0.0268099308013916,0.15692821145057678,0.8305689096450806,0.06131202355027199,4.123401641845703,0.9615384340286255,0.02086811326444149
11,0.15637387335300446,0.8438103795051575,0.06522977352142334,4.032848834991455,0.7795275449752808,0.03098268248140812,0.16611018776893616,0.8322603106498718,0.06126841530203819,4.069892883300781,0.949999988079071,0.01585976593196392
12,0.15647819638252258,0.8518239259719849,0.0690673291683197,3.9892828464508057,0.7960687875747681,0.03379929065704346,0.139398992061615,0.7941015362739563,0.04998978227376938,4.335371494293213,0.8461538553237915,0.018363939598202705
13,0.16284164786338806,0.8538865447044373,0.07337924093008041,3.9629838466644287,0.7637231349945068,0.03338201716542244,0.15108513832092285,0.8296220302581787,0.0629640594124794,4.1133317947387695,0.9200000166893005,0.019198663532733917
14,0.171500101685524,0.8604041934013367,0.07714574038982391,3.912540912628174,0.7614457607269287,0.032964739948511124,0.14440734684467316,0.8121733069419861,0.0513601079583168,4.277460098266602,0.739130437374115,0.014190317131578922
