epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.023679867386817932,0.6166046261787415,0.017216773703694344,5.348076343536377,0.1428571492433548,6.188119004946202e-05,0.03505843132734299,0.6566267609596252,0.018118802458047867,5.167234897613525,1.0,0.000834724516607821
1,0.04787541180849075,0.7154501080513,0.03094947524368763,4.90254020690918,0.5882353186607361,0.0006188118713907897,0.09098497778177261,0.7503612041473389,0.038938332349061966,4.6940789222717285,1.0,0.000834724516607821
2,0.0675123780965805,0.7522099614143372,0.04460104554891586,4.727166175842285,0.5714285969734192,0.0014851485611870885,0.08848080039024353,0.7715235352516174,0.04218688979744911,4.623719215393066,0.0,0.0
3,0.07924917340278625,0.7741941809654236,0.054585423320531845,4.609013080596924,0.6700680255889893,0.004063531290739775,0.060100167989730835,0.7329431772232056,0.04095202311873436,4.8288044929504395,1.0,0.003338898066431284
4,0.09106848388910294,0.7913191914558411,0.06550730019807816,4.509466171264648,0.6968325972557068,0.006353135220706463,0.10350584238767624,0.7781574726104736,0.049120962619781494,4.5125908851623535,0.5,0.006677796132862568
5,0.10185643285512924,0.8049560785293579,0.0751863494515419,4.4221391677856445,0.707317054271698,0.008374587632715702,0.11018364131450653,0.7945289611816406,0.0752871036529541,4.441765308380127,1.0,0.01001669466495514
6,0.11179868131875992,0.8159050941467285,0.08581674098968506,4.3484206199646,0.716643750667572,0.010746699757874012,0.1368948221206665,0.81415855884552,0.09073296934366226,4.319514274597168,0.8333333134651184,0.00834724586457014
7,0.1208539605140686,0.8257998824119568,0.09415768086910248,4.268134593963623,0.7415350079536438,0.013551980257034302,0.15275458991527557,0.8349396586418152,0.1056368499994278,4.139761447906494,0.7407407164573669,0.01669449172914028
8,0.13131187856197357,0.8338967561721802,0.10484941303730011,4.202889919281006,0.7142857313156128,0.015779703855514526,0.12520867586135864,0.8181873559951782,0.0758107379078865,4.222184181213379,0.7368420958518982,0.023372286930680275
9,0.14038778841495514,0.8421071767807007,0.11428297311067581,4.135883331298828,0.7320261597633362,0.018481848761439323,0.1585976630449295,0.8349945545196533,0.11653120070695877,4.087917327880859,0.7678571343421936,0.03589315339922905
10,0.14931930601596832,0.8479734659194946,0.12350580841302872,4.076613426208496,0.7265568971633911,0.020936468616127968,0.1477462500333786,0.8300994634628296,0.10227921605110168,4.093838214874268,0.8125,0.043405674397945404
11,0.15942656993865967,0.8538378477096558,0.13407249748706818,4.014249324798584,0.7340219616889954,0.023452971130609512,0.15275458991527557,0.8173689842224121,0.11447141319513321,4.219245910644531,0.71875,0.038397327065467834
12,0.16507838666439056,0.8595516085624695,0.1395089328289032,3.9621942043304443,0.75,0.02753712795674801,0.14941568672657013,0.8287926912307739,0.12319447100162506,4.138800621032715,0.6603773832321167,0.029215358197689056
