epoch,accuracy,auc,f1_score,loss,precision,recall,val_accuracy,val_auc,val_f1_score,val_loss,val_precision,val_recall
0,0.05132484808564186,0.6527748107910156,0.00945691391825676,5.370129585266113,0.38461539149284363,0.001564781996421516,0.027545910328626633,0.6430433988571167,0.0008934771176427603,5.552948951721191,0.0,0.0
1,0.082203209400177,0.7302559018135071,0.015239023603498936,4.954075813293457,0.3050847351551056,0.0018777383957058191,0.054257094860076904,0.6862174868583679,0.004073564428836107,5.160453796386719,0.0,0.0
2,0.09607761353254318,0.7600905299186707,0.02096012979745865,4.735651969909668,0.4545454680919647,0.0036511579528450966,0.08764607459306717,0.7576614618301392,0.014792284928262234,4.736927032470703,0.0,0.0
3,0.10296265035867691,0.7819250226020813,0.024897057563066483,4.583063125610352,0.621052622795105,0.006154809147119522,0.10767946392297745,0.767609715461731,0.018701612949371338,4.640345573425293,0.0,0.0
4,0.10890882462263107,0.7958568334579468,0.032463353127241135,4.464266300201416,0.5815602540969849,0.008554141037166119,0.11352253705263138,0.7638233304023743,0.02376236394047737,4.60184907913208,0.6666666865348816,0.003338898066431284
5,0.12267890572547913,0.8092917203903198,0.04075821861624718,4.3581037521362305,0.5941176414489746,0.010536198504269123,0.10100167244672775,0.7787137627601624,0.027410121634602547,4.557523250579834,1.0,0.000834724516607821
6,0.1297725886106491,0.8172553181648254,0.045748237520456314,4.271237850189209,0.6772727370262146,0.015543500892817974,0.1435726135969162,0.815383791923523,0.04366476833820343,4.272878646850586,0.6842105388641357,0.010851418599486351
7,0.13811808824539185,0.8283995389938354,0.05257989093661308,4.191269874572754,0.7230769395828247,0.019611934199929237,0.1519198715686798,0.8145036101341248,0.04818197339773178,4.22757625579834,0.8148148059844971,0.018363939598202705
8,0.142603799700737,0.8342850804328918,0.05601252242922783,4.138339996337891,0.7571428418159485,0.022115584462881088,0.1410684436559677,0.817121148109436,0.04062628000974655,4.241178512573242,0.8666666746139526,0.010851418599486351
9,0.1554350107908249,0.8402705788612366,0.06242213025689125,4.072379112243652,0.730659008026123,0.026601294055581093,0.15525875985622406,0.8125289082527161,0.05925151705741882,4.227305889129639,0.875,0.011686143465340137
10,0.15710410475730896,0.847988486289978,0.06994365155696869,4.021060943603516,0.735602080821991,0.0293135829269886,0.13439065217971802,0.8047595024108887,0.04542684182524681,4.249033451080322,0.6578947305679321,0.02086811326444149
11,0.16565825045108795,0.8556153774261475,0.07458442449569702,3.961942672729492,0.7220902442932129,0.03171291574835777,0.1652754545211792,0.8168927431106567,0.06397193670272827,4.096410274505615,0.8615384697914124,0.04674457386136055
12,0.17024828493595123,0.8580867052078247,0.08222570270299911,3.923142671585083,0.7626727819442749,0.03452952206134796,0.17779633402824402,0.8413991332054138,0.07764364778995514,3.994142770767212,0.8529411554336548,0.024207010865211487
13,0.17880241572856903,0.8663524985313416,0.08779219537973404,3.852081298828125,0.778723418712616,0.03818067908287048,0.17111852765083313,0.8341856002807617,0.0770687535405159,4.071181774139404,0.8888888955116272,0.013355592265725136
14,0.18391403555870056,0.8686293959617615,0.08995325118303299,3.823314905166626,0.7768240571022034,0.037763405591249466,0.15776294469833374,0.8286570310592651,0.06122426688671112,4.039615631103516,0.5974025726318359,0.038397327065467834
15,0.18464426696300507,0.8682949542999268,0.08911704272031784,3.8069515228271484,0.7712550759315491,0.03974546119570732,0.13606010377407074,0.8033804297447205,0.06256787478923798,4.362530708312988,0.875,0.011686143465340137
